file,uri,title,knowledge,skills,competence,eqf_level_id,isced_code
data/myh.se/6c958923-0958-4499-b371-944fd75bc3ac.json,https://www.myh.se/kvalifikationer?id=6c958923-0958-4499-b371-944fd75bc3ac,STI-Engineer Infrastructure designer BIM,"1.presentation techniques, Swedish & English communication in organizational & technical contexts 2.project methodology, group development 3.mathematics for facility planning 4.phases of facility projects, procurement forms & actors 5.facility planning & modeling in digital tools including object model, database management, tool structure 6.data-, model & BIM coordination 7. established methods for setting requirements, information delivery, review & change processes 8. sector rules, laws, recommendations, construction documents90 9. construction technology including VA technology, railway technology, road technology, dimensioning, safety, environment & water, geotechnology, geometry, calculation & simulation 10. the environmental code, the industry's quality, environmental management & control system, environmental & quality assurance methods 11. project organization, role & responsibility distribution, internal & external reporting 12. model-based budgeting, follow-up & tender calculation 13. the law on public procurement, contracting company's conditions & finances","1.adapt communication to the recipient & also use English as a working language 2.evaluate information from different areas within the construction industry, e.g. road, railway, VA as well as work in specific planning tools for these, such as Novapoint, AutoCAD Civil3D 3.identify prerequisites required for land & civil engineering projects 4.carry out calculations, analyzes & simulations on land and civil engineering, identify any problems & solve these 5 .perform collision checks, quantity take-off, calculation & analysis in digital tools 6.understand project organizations role & responsibility distribution, internal & external reporting 7.use calculation software for plant construction, interpret output by searching facts in the industry's formula collections 8.manage information management systems 9.coordinate models & data in digital tools such as Navisworks, ProjectWise, Navigator 10. construct & dimension 11. carry out joint review of different disciplines 12. carry out quality assurance with digital tools","1.independently model in digital tools to support the design of construction technology 2.analyze & evaluate the environmental impact of construction projects 3.independently carry out technical designs & details for facilities 4.independently evaluate & interpret output data from the industry's calculation programs 5.take responsibility for the development of long-term & profitable relationships with the company's customers/suppliers & partners 6.lead a working group/work meetings for coordination processes within model-based planning 7.with the help of digital tools review the construction project different disciplines, evaluate the outcome & propose solutions to problems 8.work according to the established requirements specifications found within the industry as well as through the industry review & change processes meet the requirements in planning 9. quality assurance with the help of digital tools to meet commonly occurring required information deliveries",5,732
data/myh.se/356a1aaa-bf84-4207-92df-faa03143b204.json,https://www.myh.se/kvalifikationer?id=356a1aaa-bf84-4207-92df-faa03143b204,Gardener,"− An extensive range of plants − Different theories about ecosystem services − Prevailing environmental considerations in all phases of practical garden design − Accessibility adaptation of green, public areas − Cooperation between different levels or functions within a work project − Cooperation between different professional categories in the industry − Prerequisites for being able to conduct good work management and supervision of individuals and groups − Characteristic features of different leadership styles and their pros and cons − Basic business economics and labor law − Development steps and phases in group processes related to the educational field and the professional role of gardener","− Work practically with the care and maintenance of parks and gardens based on a qualitative and economic sustainability perspective − Be responsible for the care and maintenance of parks and gardens based on a qualitative and economic sustainability perspective − Be able to independently search for information that is essential for the performance of the professional role − Establish plantings so that ecosystem services can occur naturally − Design a green facility based on given conditions and needs − Calculate the cost of implementation, care and maintenance needs for a design idea − With the support of various pruning techniques and pruning tools, prune bushes and trees in a professional manner − Present and give an account of proposed ideas and completed work orally , in writing and with the support of computer technology − Communicate commitments and solutions within the work or study area in both national and international contexts, mainly in Swedish but partly also in English","− Choose plant assortments for different types of facilities based on aesthetic design, the conditions and requirements of the plant site, care needs and the use of the site − Act as an advisor regarding plant selection, area of use and handling of plants in connection with design projects − Explain the results of ecosystem services in different types of green environments − Account for overall picture and needs when constructing larger garden designs − Carry out safety inspections of green areas, playgrounds and other facilities in the outdoor environment − Actively contribute and participate in a work team's efforts to meet goals − Carry out practical work management and supervision based on identified needs and situations and prepare opportunities for individual development − Act with good financial awareness and meet the specified budget",5,812
data/myh.se/ca5be999-5a99-4b90-bc23-e26aa0a0495a.json,https://www.myh.se/kvalifikationer?id=ca5be999-5a99-4b90-bc23-e26aa0a0495a,Pharmacy technician,"After completing the education, the student must have knowledge of and an overview of: - study techniques and source-critical information search - the structure and function of the body - knowledge of drugs, drug forms, basic pharmaceutical concepts and medical terminology - store economics and the importance of marketing for profitability and competitiveness - rational merchandise management in trade After completion education, the student must have knowledge of work processes and quality criteria for: - confidentiality and confidentiality - the Patient Safety Act and Lex Maria - current prescription regulations, medicinal benefits and the Pharmaceutical Act After completing the education, the student must have specialized knowledge of: - logistics and stock management - sales and service - public health and identify the connections between health, lifestyle, disease and drugs - drug interactions - self-care in pharmacies","After completing the training, the student must be able to identify - when the customer should be referred to healthcare instead of self-care - the customer's self-care needs - the customer's lifestyle and need for preventive and/or health-promoting measures After completing the training, the student must be able to communicate - with the customer according to good pharmacy practice by following the industry's national ethical guidelines and in accordance with - confidentiality and confidentiality in pharmacies - with the customer, actively, empathetically and ethically based on the customer's needs - with the customer in English using professional-specific terminology After completing the training, the student must be able to carry out - a professional customer meeting with good service and offer caring sales in accordance with good pharmacy practice - cardiopulmonary resuscitation (CPR) - safe preparation/marking/picking/preparation of prescriptions - efficient and safe work in prescription handling","After completing the education, the student must independently - work in a safe and efficient way when handling goods - work with the sale and registration of over-the-counter medicines - conduct professional customer meetings - give professional advice in self-care and wellness as well as lifestyle issues based on the customer's needs - inform groups on the subject of self-care - take responsibility for product handling at a pharmacy - take responsibility for self-care at a pharmacy - take responsibility for your role in the team at a pharmacy After completing the education, the student must - monitor and take responsibility for continued own learning within the profession",5,916
data/myh.se/9c7da025-6934-4698-9a33-12f90054138b.json,https://www.myh.se/kvalifikationer?id=9c7da025-6934-4698-9a33-12f90054138b,Gardener,"− Specialized knowledge regarding plant assortment within the plant groups lignoses, summer flowers, perennials and bulbous and tuberous plants − Specialized knowledge about the structure and function of plants − The most common plant diseases and pest attacks that affect different plant groups − The basics of plant systematics and the scientific names of plants − Different theories about ecosystem services − Stormwater management and ecosystem services from a design, construction and maintenance perspective − Prevailing environmental considerations in all phases of practical garden design − Accessibility adaptation of green public areas − Different meanings and areas of use for lighting plants and park arrangements − Specialized knowledge of soil physics, soil chemistry and measurement methods − Prerequisites for being able to carry out good work management and supervision of individuals and groups − Characteristic features of different leadership styles and their pros and cons − Basic business economics and labor law − Development stages o ch phases in group processes related to the field of education and the professional role of gardener","− Inventory park and street trees and plan their maintenance − Work practically with the care and maintenance of parks and gardens based on a qualitative and economic sustainability perspective − Be responsible for the care and maintenance of parks and gardens based on a qualitative and economic sustainability perspective − Apply different analysis methods to be able to analyze existing plant beds and the need for new plants − Independently search for information that is essential for the performance of the professional role in both Swedish and English − Create green environments so that ecosystem services can occur naturally − Design a green plant based on given conditions and needs − Prevent and fight plant diseases and pest attacks within all plant groups − Calculate the cost of implementing a design proposal (facility and planting) − Calculate the cost of care and maintenance needs for a green facility − Identify the need for necessary equipment and machinery before working with green areas as well as the ability to plan and carry out the work in a safe and professional manner − With the support of various techniques and tools prune and maintain woody plant material in a professional manner − Present and account for proposed ideas and completed work orally, in writing and with the support of computer technology − Communicate commitments and solutions within the field of work or study in both national and international contexts, mainly in Swedish but partly also in English","− Choose plant assortments for different types of facilities based on aesthetic design, the conditions and requirements of the plant site, care needs and the use of the site − Act as an advisor regarding plant selection, area of use and handling of plants in connection with design projects − Be flexible and be able to adapt planned execution based on changed conditions and the influence of external circumstances for a facility, such as growth year and availability of plant material, finances and budget as well as the nature of the site − Use nature as a starting point in plant beds and develop these for a more sustainable and favorable plant environment − Implement or drive cooperation between different levels or functions within a work project − Implement or drive collaboration between different professional categories in the industry − Identify the need for and explain the results of ecosystem services in different types of green environments − Explain the overall picture and needs when constructing larger green areas − Carry out safety inspections of green na surfaces, playgrounds and other facilities in an outdoor environment − Actively contribute to and participate in a work team's efforts to meet goals − Carry out practical work management and supervision based on identified needs and situations and prepare opportunities for individual development − Act with good financial awareness and meet the specified budget",5,812
data/myh.se/c7071a1a-72ca-4c76-978f-8a1c8605d017.json,https://www.myh.se/kvalifikationer?id=c7071a1a-72ca-4c76-978f-8a1c8605d017,Internet of Things developer,"1.1 Terminology and reference architecture regarding built-in systems and models used in the integration of software systems within IoT. 1.2 Functions, properties and areas of use of various hardware for IoT applications 1.3 The most common tools and methods in system development 1.4 Object-oriented programming and the process for requirements specification and design of applications 1.5 Computer architecture and the impact of computer components on built-in and mobile systems 1.6 Security requirements and vulnerability in system development of mainly built-in system 1.7 Technical documentation for programming and management of documented IT systems","2.1 Develop software systems for areas of use within IoT with regard to IT security in a way that is accepted in the industry 2.2 Use integration technology and methods, such as SOAP, REST, XML, Web Services and JSON 2.3 Based on a requirement specification, develop IoT products and services for client 2.4 Program against systems and computers (hardware-related) in the programming languages C and C++ 2.5 Implement algorithms in hardware and software to develop and improve IoT systems 2.6 According to industry standard write technical documentation of program code when developing an IT system according to industry standard 2.7 Plan for quality assurance of IT systems and carrying out testing of program code and functions in applications","3.1 Design and model a development process from the start of a project to the technical implementation of an IoT system. 3.2 Analyze system implementation based on choice of methods and what consequences the choices bring in the system to be able to determine which functions should be in hardware and software respectively. 3.3 Collaborate in IT projects and when planning, developing and implementing the project contribute with specialized knowledge about built-in systems and IoT solutions. 3.4 Orient yourself in the IoT area's technical development in such a way that it leads to learning and professional development in the professional role of IoT developer.",5,610
data/myh.se/006a14b6-7e46-48aa-80b2-64bf833d409f.json,https://www.myh.se/kvalifikationer?id=006a14b6-7e46-48aa-80b2-64bf833d409f,Mining school engineer – Metal and workshop technology,"- Advanced knowledge in materials technology and process technology both for manufacturing and for the use of technically relevant materials, including knowledge of the scientific basis of the area - Deep knowledge of material microstructures and how these affect the material's mechanical properties. - Knowledge of taking into account the impact of industrial processes on the external and internal environment - Knowledge of work processes and quality criteria in the metal and engineering industry - Knowledge of the connections between technology and people in order to be able to describe solutions that take into account the needs of both the customer and the outside world - Orientation in current research and development issues in metal and workshop technology - Insight into the area's established methods for knowledge development - Knowledge of safety issues","- Apply theoretical and practical knowledge of the production processes for the production and processing of metallic materials in the steel, metal and engineering industry - Identify, formulate, analyze, plan, solve problems and perform complex tasks in metal and engineering engineering in the role of engineer - Communicate commitments and solutions within the metal and engineering industry in national contexts in the role of engineer - Communicate commitments and solutions within the metal and engineering industry in international contexts in the role of engineer","- Use different methods for investigation, analysis and characterization of materials' microstructures and mechanical properties - Independently process content in metal and engineering technology that leads to further learning and professional development - Evaluate information and methods in the metal and engineering industry with regard to relevant social, ethical and scientific aspects - Participate in steering groups to develop production and technical processes - Take responsibility for managing the development of individuals and groups at work - Take responsibility for leading groups to develop production and technical processes - Can prepare and use steel, foundry -, the metal and engineering industry's technical guidance documents and instructions - Take responsibility for and complete submitted projects - Have completed an independent work (Examination project)",6,715
data/myh.se/939b4257-dec2-4787-ad23-8d9f64f2e057.json,https://www.myh.se/kvalifikationer?id=939b4257-dec2-4787-ad23-8d9f64f2e057,Qualified Electric/Hybrid Vehicle Technician,"1 structure and function of electric/hybrid vehicles 2. tools, diagnostic equipment and manuals/instructions for electric vehicles 3. different types of electric/electric hybrid vehicles and their powertrains, advantages and disadvantages in terms of construction and environmental impact 4. the vehicle's electricity, electronics and control 5. the industry's actors and current legislation for electric operation 6. data and diagnostic tools for advanced troubleshooting 7. the electrical safety instructions and guidelines that apply when working on and in electric vehicles 8. the risks that may occur when handling e.g. electric vehicles damaged in collisions 9. battery, power capacitors and transmission for electric operation of vehicles 10. the chemical dangers that battery operation can entail 11. customer communication and service thinking","1. use related diagnostic tools to troubleshoot, document malfunctions in Swedish, English 2. carry out service, maintenance and repair of electricity/electric vehicles safely and environmentally conscious 3. work reliably with short set-up times and document correctly 4. use diagnostic tools for advanced troubleshooting 5. carry out troubleshooting in electronic systems 6. work with electric/electric vehicles in a safe and quality-conscious way, taking into account the risks that work with traction voltage (harmful voltage -1000V) in electric vehicles entails 7. be able to communicate with customers and work teams in an effective and correct way. 8. obtain, review and evaluate information from manuals and instructions","1. describe in detail the electric/electric hybrid vehicle's components and their function as well as troubleshoot, diagnose and suggest the right tools, aids and work methods for service and repairs and carry out the documentation required for the task 2. be able to assess the safety of work on and in vehicles with electric drive and carry out simpler risk analyzes taking into account the current recommendations from manufacturers, the Swedish Electrical Safety Authority and MSB 3. describe in detail the function and area of use of the power electronics and disconnectors, batteries and power capacitors and the transmission systems as well as how these interact and communicate 4. ensure that the company's workshop contributes to customer satisfaction through optimally performed diagnoses and repairs 5. through an analytical approach, be able to assess established processes and work methods from an electrical safety, work and environmental safety perspective, but also in consideration of delivery security and set-up times and be able to propose improvements in terms of delivery security and setup times and be able to suggest improvements",5,716
data/myh.se/efbe93bb-91da-4fc8-a5ca-c6449dddd21f.json,https://www.myh.se/kvalifikationer?id=efbe93bb-91da-4fc8-a5ca-c6449dddd21f,Professional certificate Driver - cleaning truck in waste management and recycling,"• has good knowledge of the purpose and vision of Swedish waste management and current safety regulations, as well as the steps of the waste ladder, sorting and handling of different types of fractions occurring in waste management and recycling. • has knowledge of work environment rules, local regulations and safety that apply to the assignment and professional role. • has in-depth knowledge of collection work of different types of fractions with a cleaning vehicle.","• can plan and carry out daily waste collection work, from an ergonomic perspective. • can perform daily supervision, care and simple service of heavy trucks, and report any need for overhaul. • can drive and work with heavy trucks in a traffic and work environment safe manner. • can carry out risk assessment and valuation regarding waste types, taking into account the environment, substrate and third parties. • can inform customers about waste management and give sorting instructions within their own work area. • can register, report and document, according to workplace procedures.","• can take personal responsibility for planning, safety, external environment and work environment when transporting and collecting waste with a cleaning truck. • can independently assess and take responsibility for handling, sorting, risks and emptying of waste during collection work with a cleaning truck. • can guide and adapt communication based on target group and/or situation based on workplace values, guidelines and safety. • can independently organize own and co-driver's tasks in a double-manned cleaning car, and evaluate that the work has been carried out according to existing rules and routines.",4,1021
data/myh.se/527b77ed-43f0-44cd-b7fa-081e94aa97bc.json,https://www.myh.se/kvalifikationer?id=527b77ed-43f0-44cd-b7fa-081e94aa97bc,"Qualified Payroll Consultant, digital system solutions","- specialized knowledge in theoretical and practical salary, HR and personnel administration within the professional role of salary consultant. - specialized knowledge in IT tools such as Excel and different IT systems in payroll management. - overview of personnel accounting, which is a neighboring professional and competence area in the professional role as a salary consultant. - overview of project management as a neighboring professional and competence area payroll management. - overview of general law in the professional and competence area for salary consultants. - work processes and quality criteria in theoretical and practical salary, HR and personnel administration. - control documentation for payroll work such as laws, agreements, guidelines and policies and their collaboration. - payroll processing, both manual and in commonly used digital payroll systems. - ongoing accounting of personnel-related items and the impact of its costs on the financial statements and annual report. - HR concepts and calculations as well as financial analysis and management in the HR area. - legislation within labor law, tax law and contract law - Swedish and English communication. - Formalized report writing and change work in the salary area. - professional approach in the professional role and understanding of the actions and collective cooperation of individuals and groups. - system orientation of existing payroll and HR systems - the organization's management of the payroll process and the overall procurement and implementation process - the purpose and application of the system management models - roles and definitions of concepts within system management","- plan, carry out and identify resources to carry out specialized tasks within payroll, HR and personnel administration work in the professional role of payroll consultant - develop proposals for solutions to complex common challenges within traditional payroll/HR and personnel administration work. - communicate commitments and solutions in Swedish and English within payroll, HR and personnel administration work. - apply control documentation in the payroll area for a correct and efficient process. - responsible for salaries and reconciliation, control and analysis. Deliver reports and documentation for payment. - apply rules for accounting in the payroll process by e.g. link wage types to accounts. - explain how the choice of preparation method affects results and balance. - produce personnel financial reports, key figures and compare outcomes with other organizations and public statistics. - interpret and practically apply Swedish legislation in labor law, tax law and contract law. - apply Swedish and English specialist terminology. Use the English language as a tool in international contacts within the professional role. - organize, plan and implement change work in project form. - evaluate and analyze choices of business actions based on the salary role in different organizations. - establish and apply models for management plans - implement and manage a payroll system for further digital accounting","- independently deal with different forms of salary, HR and personnel administration for further learning and professional development in the professional role as a salary consultant. - supervise payroll, HR and personnel administration work and complete submitted projects in the professional field of digital payroll management. - independently apply control documentation in the payroll area and be able to come up with proposals for better and more efficient work and business processes. - calculate and explain the outcome of different digital salary preparation methods. - evaluate financial outcome and propose appropriate evidence-based measures for increased goal fulfillment - analyze personnel financial reports/key figures and propose changes in own organization. - based on laws and agreements and other governing documents, design and practically choose application in the payroll process. - drive the change work and work with continuous improvements in a professional manner, based on the professional role. - pedagogically describe and explain the business's digital payroll management processes - manage digital payroll systems",5,413
data/myh.se/a75d8b5d-0886-44b1-92ae-a5e696ac8d8d.json,https://www.myh.se/kvalifikationer?id=a75d8b5d-0886-44b1-92ae-a5e696ac8d8d,Certified production technician,"1. Specialized knowledge within theoretical and practical production engineering work and customer order-driven production, production economics, calculation models, the work environment law, work environment work and how to improve ergonomics in a work area. 2. Knowledge of work processes and quality criteria within clock studies advantages, disadvantages, frequency studies, preparation and balancing of production processes, the work method Sequence-based Activity o Method analysis. (SAM) 3. Knowledge of project methodology as a work process and what is required to run/participate in a production engineering project as well as account for quality criteria for the Work Method Plan, Implement, Study, Act (PGSA/PDCA) and the design of work instructions. 4. Knowledge of and overview of adjacent professional and competence areas such as for LEAN tools and their areas of use as well as how these are used within, for example, project work with set-up time efficiency SMED, 5S, value flow analysis, visual control, FMEA and failsafe (Poka Yoka)","1. Plan, execute and identify resources to perform specialized tasks within clock studies including performance assessments, carry out SAM analyzes according to the MTM association's regulations, use Avix for preparation and balancing of production processes, perform frequency studies. 2. Analyze production processes with customer order-driven products to solve complex problems in the areas of production technology and create work instructions that meet the requirements for standardized work and perform error proofing. 3. Communicate commitments and solutions regarding production technical problems using Lean tools, identify resources required for specialized tasks in the area o use the Plan, Implement, Study, Act (PGSA) work method, participate in work with DFA as a tool. 4. Solve complex problems in production technology with various tools to systematically and fact-based improve or develop production processes and utilize resources in terms of quality.","1. Independently treat theoretically and practically and together with others perform, analyze and evaluate SAM analyzes according to the MTM association's regulations in order to develop and streamline production processes. 2. Take responsibility for and lead project sections so that change orders are implemented in a systematic and quality-assured way, to review work instructions, preparations and balances so that they meet the requirements for standardized work. 3. Monitor and follow projects within production engineering work so set goals can be achieved with regard to work environment and ergonomics.",5,715
data/myh.se/af441025-d5bf-4aad-8d89-801d70a29414.json,https://www.myh.se/kvalifikationer?id=af441025-d5bf-4aad-8d89-801d70a29414,Mobility technologies – Sustainable fuels,"- About fossil-free propulsion technology's development and role in society - About propulsion technology, its quality criteria, laws and regulations - About various specific propulsion solutions (electrified, fossil-free, hybrid) - About various technologies in energy storage related to propulsion - About risk prevention and handling of high-voltage batteries - About energy storage in different environments and its current legislation - About risk prevention when handling pressurized vessels for gas and fossil-free fuels - About risks in the handling of components and systems for high-voltage, gas and fossil-free fuels - In component knowledge about high-voltage units, fossil-free fuel operation, hybrid solutions and pressurized systems.","- To analyze and select measurement methodology for troubleshooting and safe handling of high-voltage units - To use measurement methodology to perform troubleshooting and apply system understanding in fossil fuel-free operation - To troubleshoot and perform safe handling of hybrid solutions - To apply routines and methods, adapted for the part of the mobility sector that the technology concerns - To risk-preventively manage equipment for systems for fossil-free fuels, electric and fuel cell systems and hybrid-based fuel systems","- To independently choose methods for repair and maintenance of electric and/or fuel cell operation with regard to safety and sustainability aspects. - To independently choose methods for the repair and maintenance of systems for fossil-free fuels. - To independently choose methods in the repair and maintenance of systems for hybrid-based solutions. - Competences in routine development with regard to current regulations and sustainability - Competences in report writing and reporting - Independently and risk-preventing diagnose, repair and maintain various drive solutions (electrified, fossil-free, hybrid).",5,716
data/myh.se/c8c20c3b-d721-4111-99fb-1a0c45212b6b.json,https://www.myh.se/kvalifikationer?id=c8c20c3b-d721-4111-99fb-1a0c45212b6b,"Gardeners, leadership, care and maintenance of green environments","1. about an extensive assortment of plants suitable in the northern climate 2. about the areas of use of the plant assortment, anatomy, morphology and about the concept of plant quality 3. about location and in planting and pruning 4. about plant production and about growth factors, plant nutrition and plant protection 5. about soil types, its properties and in soil improvement and drainage 6. on hard surfaces and stormwater management, including LOD 7. on different grass surfaces, grass seed mixtures and in weed control 8. on machines and technical equipment and in operation and maintenance 9. on garden drawing and functional plan 10. in planning and planning of various outdoor environments as well as in restoration and renewal 11. in drawing reading, balancing and setting out 12. in construction processes in gardening 13. on sustainable development and circular economy 14. on relevant environmental issues and environmental management systems 15. on calculation, budgeting and working time calculation 16. on maintenance plans and maintenance methodology as well as in carrying out maintenance work and assessing time consumption steam 17. on work environment and safety issues 18. on the importance of green environments for a good living environment and on ecosystem services 19. on basic environmental psychology, the garden as an educational space and the importance of green environments for health and well-being based on current research 20. in entrepreneurship and sales and basic in leadership and communication 21. in project methodology and project work","1. independently assess needs and carry out both ongoing and specialized maintenance of the garden's various surfaces with regard to long-term sustainability 2. carry out construction within demarcated special areas for the garden based on a given drawing 3. use and maintain existing machines and technical equipment with regard to economy, climate and environment 4. draw up both basic and specialized maintenance plans with regard to the client's requirements 5. manage work and communicate with employees as well as customers and other stakeholders in Swedish and English 6. identify resources and needs within the work area as well as communicate measures and propose solutions in a constructive and relevant way","1. independently look after and manage green outdoor environments specially adapted to Norrland's climate 2. plan and lead the work in parks, cemeteries and other garden environments 3. independently be responsible for, lead and implement time-limited projects 4. lead the development of the gardening activities based on a social, ecological and economic sustainable quality perspective adapted to Norrland's climate 5. carry out specialized advice and sales of goods and services in the horticultural industry 6. collaborate with customers, suppliers and employees and reflect on the importance of good collaboration for the business 7. identify and collaborate with adjacent areas of expertise (landscape architect's, horticulturalist's, arborist, garden engineer, garden designer, landscaper, machine operator, etc.) and understand when different skills are needed 8. assess one's own real skills and take responsibility for one's professional development",5,812
data/myh.se/3dc3a281-f2c6-4e93-8072-21ab666e6b61.json,https://www.myh.se/kvalifikationer?id=3dc3a281-f2c6-4e93-8072-21ab666e6b61,Customs specialist,"1. The customs procedure, import and export process 2. Classification of goods and interpretation of remarks 3. Tax rules and VAT handling for Sweden 4. International trade 5. Import and Export for Norway 6. Customs Code, laws, rules and agreements, letters of credit 7. The commercial and the business part of the work, the businessmanship 8. Business communication 9. Strategy for trade 10. Transport and information logistics 11. Incoterms 2010/delivery terms 12. AEO permit 13. Special procedures 14. Customs value 15. Follow-up and self-control 16. Origin and free trade agreement 17. Business finance 18 Export control 19. Business English","1. Apply for permission as an approved economic operator (AEO) at the Swedish Customs Administration 2. Make customs declarations 3. Classify goods and interpret notes 4. Explain tax rules and Swedish VAT handling 5. Plan an import and export 6. Apply rules and procedures that apply to trade within and outside the EU. 7. Carry out imports to Norway and exports from Norway 8. Manage customs duties and trade quotas in international trade 9. Make payments in letters of credit 10. Apply international payment routines, free trade agreements and have insight into the most common agreements in import and export. 11. Contribute to efficient and cost-effective trade. 12. Apply Incoterms 2010 13. Explain processes and routines that apply to special procedures 14. Calculate customs value 15. Carry out self-checks 16. Make an origin assessment 17. Utilize free trade agreements and issue certificates of origin 18. Apply rules that prevent inappropriate exports 19. Communicate in English",1. Ensure efficient and uniform customs handling in the EU 2. Carry out applications for AEO permits 3. Work with imports and exports 4. Make customs declarations 5. Apply for permits and licenses 6. Organize imports and exports for Norway 7. Report in Intrastat 8. Calculating customs costs 9. Classifying goods 10. Making payments by letter of credit 11. Giving advice and support in matters concerning Incoterms 2010 12. Working with processes and routines that apply to special procedures 13. Applying business English in connection with international contacts 14. Working with follow-up and self-control 15. Determine the origin of a product 16. Utilize free trade agreements and unilateral commitments for savings 17. Develop and improve customs processes at the customer to create added value 18. Take responsibility for export control 19. Analyze an annual report and based on an analysis result see weaknesses in a company and be able to make suggestions for improvements.,5,419
data/myh.se/e7a49d9e-de29-46d9-b019-6aef2c26dc5e.json,https://www.myh.se/kvalifikationer?id=e7a49d9e-de29-46d9-b019-6aef2c26dc5e,Online Merchandiser,"1. Specialized knowledge in and about digital business/e-commerce, web development and digital communication in the professional role of Online Merchandiser 2. Knowledge of and overview of adjacent professional and competence areas such as sales optimization, business law and project management 3. Knowledge of work processes and quality criteria in web development, digital communication and e-commerce in the professional role of Online Merchandiser","1. Plan, execute and identify resources to carry out specialized tasks in e-commerce, web development and digital communication in the professional role of Online Merchandiser 2. Solve complex marketing problems in e-commerce and web development and digital business in the professional role of Online Merchandiser 3. Communicate commitments and solutions regarding marketing in e-commerce in the professional role as Online Merchandiser in both Swedish and English","1. Independently process e-commerce, strategies and activities in digital channels in such a way that it leads to further learning and professional development in the professional role of Online Merchandiserl. 2. oversee e-commerce, web development and digital business and complete submitted projects within the professional role of Online Merchandiser",5,416
data/myh.se/4d6e79a6-f804-4a9f-8abb-879637f8fbc1.json,https://www.myh.se/kvalifikationer?id=4d6e79a6-f804-4a9f-8abb-879637f8fbc1,Optotechnician,"1 The specific laws, regulations and other rules that affect the work area 2 Applicable safety issues and work environment aspects . For example: next to a road, in a tunnel, during hot work, work on a pole. 3 The project as a form of work, and the strengths and weaknesses of different project models 4 Basic concepts in fiber optic theory and the fiber's function as a light guide 5 Cables, junction boxes, connectors, racks, sleeves and other components specific to the area 6 Welders, cutters, scalers, measuring instruments, chemicals and others aids in fiber optic work 7 Laying methods such as blown fiber technology, floating, pulling, ploughing, tensioning 8 The importance of cleanliness and orderliness at the workplace for a good result in a controlled process 9 Cost and quality criteria for the users and owners of the network 10 The own work (i.e. the physical network's) place in the functioning of the overall network. From physical layer, up to service layer (according to ""OSI"" model)","1 Weld optical fiber 2 Establish complete splice points with sealed splice box 3 Lay cable and ducting in the field in different environments 4 Terminate installations in ODFs and cross-connect racks 5 Control measure transmission in finished installation with OTDR and light source/detector 6 Document performed work 7 Interpret and understand network documents 8 Troubleshoot and correct non-functioning parts of a network 9 Plan and dimension part of a network expansion 10 Work in project form, with the requirements for progress and delivery that this entails 11 To understand and apply manuals in both English and Swedish, and to communicate orally using industry terminology","1 Take a job in the professional role and shoulder the responsibility that is imposed 2 Complete assigned assignments and projects on time with consideration for quality and cost 3 Understand your importance in a larger context, take responsibility for overall solutions 4 Understand and act in the best interests of customers and end users 5 Disseminate knowledge to colleagues and partners 6 Solve emerging technical problems by virtue of a good general knowledge base 7 Continue to develop in step with a changing and dynamic telecommunications industry",5,714
data/myh.se/62701eee-986c-42bf-afba-7229c3f40278.json,https://www.myh.se/kvalifikationer?id=62701eee-986c-42bf-afba-7229c3f40278,"Logistics, work management and multi-party logistics","1. transport equipment, logistics equipment, logistical aids with the goal of reducing the environmental impact in the long term through sustainable development as a basis. 2. Flow optimization, sustainable development and cost-effective logistics solutions 3. the impact of lead time on inventory levels and capital tie-up and its impact on the business's profitability and set environmental goals 4. the impact of production layout and control methods on material flow 5. the various processes in the logistics flow to, in and from a distribution warehouse. 6. the different delivery service concepts (customer value) 7. about the new sustainability report, also GDPR and how to keep up to date with laws/regulations 8. how a lack of quality and risk negatively affects the warehouse and in the short term increases the environmental burden 9. How the choices of transport logistics solution risk increasing the environmental impact and what can be done to reduce the environmental impact 10. economic take-home quantity for a product 11. a modern business system is structured in principle 12. how digital support systems can make processes administratively and functionally more efficient 13. ethics & morals and CSR when establishing third-party logistics agreements 14. labor law laws required by a leader/manager","1. demonstrate the financial impact of a logistical change on the balance sheet and income statement and what impact it has on sustainable development 2. master several different models for operational improvements 3. describe the total logistics flow (Supply Chain) for a product 4. propose concrete measures to improvements in a layer map material flow, capital tie-up, equipment and to minimize the environmental burden 5. suggest the choice of transport solutions when procuring transport and also intermodal solutions aimed at reducing the environmental impact 6. propose the choice of an environmentally correct mode of transport when procuring transport and also intermodal solutions 7. use Q3 procurement tools for ""Fair Transport"" 8. analyze and segment and propose changes to the placement of materials in a warehouse using the ABC method. 9. draw process flows in connection with the implementation of a quality system 10. master different types of communication and work motivation that a leader needs 11. carry out distribution control and route planning using simpler models.","1. propose an improvement in transport logistics that steers the customer towards environmentally better alternatives where reduced climate impact is the focus 2. propose an improvement in logistics that provides customer value and is an environmentally sound choice 3. given a focus on sustainable development, describe, measure, analyze and propose improvements with a sustainable development perspective and which are quantified in money for an information flow 4. describe, measure, analyze and propose improvements with a sustainable development perspective and which are quantified in money for a physical flow 5. plan flow, layout and equipment in a small and medium-sized stock. 6. outsource part of the logistics flow to a third-party company with a sustainability focus, in a safe way 7. as project manager, implement a customer who wants to buy third-party services from the company. 8. run a project and present in writing and orally 9. carry out a request for quotation and procurement of storage equipment or transport including delivery terms (Incoterms) and investment calculation 10. analyze and create an action plan for problem and crisis management by own staff 11. lead and be a supervisor for a smaller group",5,419
